,time_stamp,moisture_active1,moisture_active2,oxygen,co2,temperature_curing1,temperature_curing2,moisture_curing1,moisture_curing2,methane,temperature_active1,temperature_active2,temperature_active3,temperature_active4,run_id
12,2024-07-11,47.979165929254094,16.591164692974733,10.403727391434295,6459.834702431984,0.0,0.0,94.9446469994767,40.72818506718664,901.3309458877541,16.97596410833735,19.33617358473677,20.02202454556427,17.114868349721757,0
13,2024-07-12,53.901742271339124,14.87852584876415,10.34405359272687,6520.992885991706,0.0,0.0,100.45157120835286,37.22829084761185,899.3688673233283,16.03969181621766,18.94422627986314,18.972139994409783,15.963342442780654,0
14,2024-07-13,53.9736200181458,15.071124946166941,10.359562063532687,6520.115886216933,0.0,0.0,99.47593072985985,37.009156283187664,897.280583606695,16.01726400396814,19.024558092613162,18.848502803858093,15.991659267463103,0
15,2024-07-14,53.2779075478121,14.946970185040993,10.326936313444492,6520.121343274854,0.0,0.0,99.49699201544321,36.946600976143074,898.9516763357593,15.880932633185637,19.018164208957124,18.916191562126432,15.960721672763146,0
16,2024-07-15,53.71127388491758,14.971178239349626,10.370366863625446,6519.099636411126,0.0,0.0,99.39707751045388,37.02380681778214,895.5478330732757,16.033188299970302,19.039468511291535,19.0694880907033,16.19087725998306,0
17,2024-07-16,54.0712082501756,14.90197659022366,10.356735268134374,6517.843420496276,0.0,0.0,99.86741173179392,36.95537043475779,897.1574944795595,15.929420971848936,19.036327901021863,19.215010228741946,15.879100746503118,0
18,2024-07-17,54.222603966018546,15.010480303774646,10.35467001578012,6518.122324890425,0.0,0.0,99.36923934458788,36.99078585583228,897.1007705597907,15.95667717896546,19.03352994243416,19.098472076517254,16.001645970188562,0
19,2024-07-18,54.013269595240295,15.12579296473784,10.359673907840847,6519.310268572949,0.0,0.0,99.45348171996405,37.03956965472048,896.2112405244897,15.957023858748395,18.940182881735648,19.041209217192097,16.110079863105913,0
20,2024-07-19,53.488333750259066,14.819847127539688,10.32362675616602,6517.2222312743825,0.0,0.0,99.84276787054532,37.197955563377626,895.3279914841218,15.991336421927016,18.968292710061718,19.102048049842253,15.935909795444426,0
21,2024-07-20,53.3008340374045,14.98983238938758,10.342674236672405,6514.343943737016,0.0,0.0,99.9050597850649,36.71550483854772,894.9102816109116,15.971031798148399,18.925007406450504,19.1217193126404,15.97617511829307,0
22,2024-07-21,54.38684680218607,15.203071111283139,10.324678181036901,6515.887168899848,0.0,0.0,100.42654349859406,36.77173473091139,897.4343500640658,16.039513116276858,19.011886151216054,18.915044017618452,16.092022960991336,0
23,2024-07-22,54.05841958466243,14.939732175816546,10.293385276149676,6515.8537328857965,0.0,0.0,100.66058242183621,37.16601544389928,898.7063675644067,16.117069724671257,18.982818068792966,19.067803262313753,16.072833651872006,0
24,2024-07-23,54.01191671599138,14.858612096833694,10.340090559550418,6520.00325756392,0.0,0.0,99.06870188011956,37.06934739439404,896.0080282488663,15.908828877346275,18.959136731336212,19.040229931972057,15.844743073617947,0
25,2024-07-24,54.4313777767155,15.043568304303774,10.357904082100546,6516.803597816645,0.0,0.0,100.06109753982949,36.7915724125858,899.8470413643712,15.948609519103874,19.00861818540492,19.06614256559771,15.906601345880594,0
26,2024-07-25,54.26455834073809,14.868886931657897,10.324383376256824,6514.809030515117,0.0,0.0,99.5634982314659,36.748558790293686,898.6273478809056,16.00513162009088,19.008434427043145,18.82170228403047,16.030518422256204,0
27,2024-07-26,54.03878657478813,15.032733013260552,10.329131850419628,6519.389799689492,0.0,0.0,100.38980988366492,37.118295004034955,897.17206483788,15.99899621845641,19.01932828485044,18.91161762918566,15.940247719862242,0
28,2024-07-27,54.035644270978906,15.052409354754134,10.343990941805018,6518.501740739469,0.0,0.0,100.03737838355191,37.10299259229384,898.0287584869016,15.993073362670136,18.99335649556851,19.026722129715285,15.913360472128623,0
29,2024-07-28,53.79625657219799,15.057620864323509,10.33007349108891,6515.704291827093,0.0,0.0,100.68736561050571,36.49739320568973,897.7277736908767,16.09405303356407,18.92237117232307,19.049320906687498,16.02225056763262,0
30,2024-07-29,54.66060570523299,14.923682910516277,10.333564659927944,6518.098353021135,0.0,0.0,99.88175135849762,37.108045673509594,894.5871130045128,15.949162352195218,18.949417883941035,19.040564666180778,15.979574746070869,0
31,2024-07-30,54.27648855874294,14.999118795172667,10.354435060055517,6519.640774919693,0.0,0.0,100.63774267381784,37.02258734606036,897.1009789077956,16.002248005920315,19.025085653818994,18.981795262849914,16.018327836275894,0
32,2024-07-31,53.84040215142048,15.069430530101977,10.315827340364189,6516.793504067017,0.0,0.0,100.43613497767531,36.72295145455347,897.7906323768582,16.064162427390823,19.011578793716637,19.13682284607638,16.06131170926824,0
33,2024-08-01,54.15994134024578,14.996697748520214,10.34078521291331,6516.862991009864,0.0,0.0,100.15443573613523,36.97768962018758,898.3894333124011,15.91641368537966,18.893311055250884,19.008354162144556,16.06346813512062,0
34,2024-08-02,54.30604704610316,15.088033589186384,10.356858765144862,6515.17918486403,0.0,0.0,100.14196062689511,37.079112090846586,898.7919550587609,15.957776605044034,18.979010405952067,19.037854290478847,16.015832659125493,0
35,2024-08-03,53.6927103316184,14.898658294963816,10.333915719499254,6516.548651471382,0.0,0.0,100.59259860982446,37.183479399975084,896.385791413947,16.06746563376094,18.98633542551158,18.970187094990255,15.920217328477454,0
36,2024-08-04,53.935813780170015,14.937129791027392,10.331904591645774,6519.425384012119,0.0,0.0,100.77468768040858,36.79097101457792,898.3648053383738,15.981894011111113,18.98028568310405,18.946234801425405,15.918810528999279,0
37,2024-08-05,54.14153561232138,15.003588371478452,10.356689314725,6511.635353772569,0.0,0.0,99.22761269962535,37.13561004399628,896.0560591762938,16.066160163444895,18.95652229203068,19.085902377429456,16.018350928155378,0
38,2024-08-06,54.348791439336914,14.996097231203807,10.375460786630683,6517.92999453928,0.0,0.0,99.35477949815693,36.77235236778932,897.7812711643676,16.061670727874215,19.08155376965446,19.12251929296948,16.004510402788444,0
39,2024-08-07,54.40638218236701,14.9786163569914,10.358643980343473,6515.399966422542,0.0,0.0,100.40945023795167,37.14686685525527,896.4617465150458,15.891382496312746,18.98099025248403,18.89994982609754,16.034355871563722,0
40,2024-08-08,53.40682862175761,15.061985188459726,10.335646572848741,6514.433116544025,0.0,0.0,99.37517531517102,37.02439271742234,896.4509159529872,16.026482536380065,18.981594901870746,18.93331874299309,16.05247732001893,0
41,2024-08-09,53.962750360573885,14.962429794045129,10.330735893314408,6514.273668590069,0.0,0.0,99.5219038333318,36.89679007838739,897.5046704164204,16.03998399035386,18.969684480599792,19.17087645051513,16.004323011511712,0
42,2024-08-10,54.11738680550021,15.035601231322238,10.341235947807352,6517.516317203418,0.0,0.0,100.34433605839013,37.11365470893375,897.4107028788454,16.01376531849618,19.034142281904003,19.131046709304382,15.964049644752485,0
43,2024-08-11,54.47287378773157,14.915830402146666,10.344375627311512,6520.233831436754,0.0,0.0,100.07441115109434,37.01225092050509,895.1610600470349,15.944592583347138,19.073278145583135,19.0384333737592,15.809388901242633,0
44,2024-08-12,53.910315220455374,15.188947725396481,10.359872596865959,6513.58106999315,0.0,0.0,99.78083171429309,36.97226063102855,897.4420394457017,16.0109637765671,19.09873145436966,19.022925717000348,15.993253264945984,0
45,2024-08-13,53.62534646361151,15.176836037227918,10.352391024167957,6520.011812150999,0.0,0.0,99.2401755814712,36.969630327087195,897.4946519671663,16.02644323935263,18.972799334743005,19.047661446873057,16.020046354785286,0
46,2024-08-14,54.46674149675593,15.037587699844693,10.33801399042737,6518.521612790615,0.0,0.0,99.75020231610858,36.78991294119656,897.6833416099968,15.928984244146967,18.97360344919443,18.9656019215852,16.004830654185668,0
47,2024-08-15,54.10189240875939,15.149233402980627,10.360552989574911,6517.2601901192365,0.0,0.0,100.68329490351584,37.07699421911461,895.5131380659129,16.006531334822213,19.027825448392296,19.03236366836342,15.970493362625481,0
48,2024-08-16,53.93847241728401,14.942633098605837,10.373756465119726,6514.21409372337,0.0,0.0,100.03890467840326,36.875500348505156,896.6818455442597,15.99365047072354,19.063159109492485,19.040302395747563,15.99848286386117,0
49,2024-08-17,54.281849126194444,15.087336255181082,10.353212950922726,6516.2023635033465,0.0,0.0,100.17575581421572,37.01254024237139,899.5339757686137,15.804869083959488,18.97663380833358,18.968084953723082,16.012081055910617,0
50,2024-08-18,53.79948173694436,15.041919188650406,10.33115027591333,6512.144422795726,0.0,0.0,99.37942322745597,36.881666594328976,895.1458807377279,15.967868184853966,19.021321647596217,18.966866744940457,15.944705375637696,0
51,2024-08-19,54.16603958428274,15.120690213413914,10.336008657456363,6522.268746319771,0.0,0.0,100.02036149948864,36.81976656889336,896.5961811887523,15.935897492502296,19.062111691095456,18.852289513327282,15.957136861010335,0
52,2024-08-20,53.9493661505589,14.908053730419525,10.337014483256365,6523.4416731097335,0.0,0.0,100.32679857309738,36.85404948934371,896.3677235318929,15.975351428126475,19.076625579173477,19.162933777745902,15.926754240777557,0
53,2024-08-22,14.272401796146584,9.968328587012957,14.432750783186165,6636.577380908713,0.0,0.0,103.23087988345966,21.881817817095765,1188.6301846140168,16.047571694827614,16.06698783229394,15.974073712615185,16.012828850938988,1
54,2024-08-23,16.26744602401006,15.043913340291391,13.019347020114624,6625.734656839594,0.0,0.0,65.63981648184233,24.044208372108592,990.8639132733456,17.007109375087445,17.537928120240778,18.546169680900807,16.870585920074323,1
55,2024-08-24,18.46211409450934,19.875242137686136,11.582861586101984,6609.318327550396,0.0,0.0,27.800144539475873,26.132215055540907,789.3003677708539,18.045048166512952,18.935111496311414,20.86086302135149,18.00041111822348,1
56,2024-08-25,29.073864359938955,26.139253884755835,11.727730319615931,6422.1207499914135,0.0,0.0,96.2032414751858,28.250233512603433,778.8094516479932,20.035496723111198,22.009105722187314,26.021250166172077,19.00351634095071,1
57,2024-08-26,25.903726265764657,22.8289836960164,11.06754860537543,6479.793634540105,0.0,0.0,102.11774781344111,27.707112562836485,887.222162842411,23.94202866599893,24.9847103076993,29.925347406926367,23.104819409695985,1
58,2024-08-27,30.036587606224607,20.10022666569769,10.878707252245585,6369.751327403158,0.0,0.0,149.76360117471384,42.036849189118236,942.8527275857714,26.02145192653611,25.10367654130942,28.91246573123593,25.898119820455108,1
59,2024-08-28,25.950793713230503,22.596842248176316,10.734530416872644,6281.568684522078,0.0,0.0,108.28760613506117,50.25685457035105,934.3770133308002,24.09026069909376,23.048868687670783,26.82586610403819,24.488569651663166,1
60,2024-08-29,22.39988756627949,25.12250878977162,10.571866777872275,6193.569856127772,0.0,0.0,66.67057549141659,57.885172787374906,927.3130315215161,22.079698340792223,21.01981467635908,25.07597588205093,22.923412550571715,1
61,2024-08-30,27.367739762657916,23.244302720809944,10.55333161875367,6242.581629714331,0.0,0.0,73.07205405832676,54.80677079262997,920.9972377800101,20.9092273540441,20.64621760384991,24.093080860686452,21.795204253444997,1
62,2024-08-31,32.61664493279721,21.677418282371796,10.450625213789472,6300.5900158524755,0.0,0.0,77.4939604505902,50.69627923617365,914.6788700083997,20.004634634978864,20.285319580199623,23.168706809118703,20.62185982438408,1
63,2024-09-01,37.89050327548494,19.937381806174905,10.476718258874124,6351.5269464552,0.0,0.0,83.92888480111878,47.705119119193434,911.5219786282103,18.994663880051395,20.110291198397178,21.947749621629303,19.493508992219937,1
64,2024-09-02,43.342272788511764,18.182840368124705,10.437129394957708,6405.304225471106,0.0,0.0,89.33253220197959,44.10755005971588,906.5943490274111,17.881088440681754,19.626589968266014,21.069455804332044,18.390354002817016,1
65,2024-09-03,48.682634808982236,16.573053407300144,10.390690288843613,6457.886416345519,0.0,0.0,94.76460756475694,40.58929268275532,902.396834637188,16.985807955147557,19.337113011857838,19.987934945380037,17.11683826320611,1
66,2024-09-04,53.70759661966767,15.063634036761451,10.354503468426918,6516.213520597534,0.0,0.0,100.35329405071687,36.98617433106606,896.1926853905269,15.975324828746222,18.933994423114797,19.050291275383195,15.990437073970396,1
67,2024-09-05,54.509853138078256,14.949053913895163,10.347719869885601,6515.769462591772,0.0,0.0,99.82173262956795,37.0565984116305,896.2083564050754,15.978187420735654,19.09854062955127,18.907267094691953,15.918825194569916,1
68,2024-09-06,53.23419546475012,15.187054423294198,10.339171527317568,6514.371529523136,0.0,0.0,100.00076983435042,37.1562262797246,895.9783454439479,16.041454066522245,19.06466950691306,19.00796527407196,15.910132930706952,1
69,2024-09-07,54.14891647362607,15.197144460889627,10.342745737832972,6520.09736134532,0.0,0.0,99.7280637775428,37.0770278709477,896.9229982449689,15.983942409517942,18.94515963465592,19.115924779074902,15.99619765790451,1
70,2024-09-08,54.16258403424036,15.003404883715248,10.340063745208113,6515.737613244149,0.0,0.0,99.62588550915486,37.15802149310202,898.640928447406,15.995584366829945,18.985430126746866,19.061869008147443,15.979900068472412,1
71,2024-09-09,53.71861396401209,15.127302461703593,10.385471443585777,6515.096784852229,0.0,0.0,100.00459286587537,36.825574235491764,896.6657817112385,15.927054340918673,18.98832860579304,19.050007027986098,15.982106481194892,1
72,2024-09-10,54.908952202002126,15.161543698203918,10.37205190913444,6517.189109188679,0.0,0.0,99.32150524007932,36.7668192545681,897.859931577506,16.007502673485135,19.03598739347363,19.07633592358595,16.024974994845298,1
73,2024-09-11,53.8649591923552,15.088264755788977,10.330619188327772,6514.8562322674725,0.0,0.0,99.41700372546897,36.79020904046043,897.5845374891404,16.033175073956397,18.97241015856789,19.019009435049856,15.89286577947833,1
74,2024-09-12,53.743102148150214,15.051859683270887,10.366908615855357,6516.981030376904,0.0,0.0,100.32934002664632,37.19079064696596,895.0566467785943,16.07498624685618,19.03858326155302,18.931217910613714,15.960778453125416,1
75,2024-09-13,54.00709317236646,15.053315455948198,10.316039065577552,6517.254622825162,0.0,0.0,100.34914045276275,37.07503667946621,897.91668085542,16.066717591976346,18.992086185770333,19.06800118379828,15.964584704580227,1
76,2024-09-14,54.331545171086674,14.859846994639753,10.348679040403002,6515.871914615926,0.0,0.0,99.54257116437806,37.24343022825583,896.6090663947746,16.169618711233845,18.965468619309156,18.914321281109522,15.948578729415567,1
77,2024-09-15,54.39359566750852,15.069519370237796,10.319828413468837,6514.636718749453,0.0,0.0,99.97861535507687,36.89146822482631,896.7093224957406,16.047010170382162,18.992076547228336,18.909748314618195,16.073125644325916,1
78,2024-09-16,53.725184142447,14.988012848793785,10.354814016289726,6517.206177389789,0.0,0.0,100.64293778247949,36.990686862756355,896.4195561156486,16.04777357127422,18.998584622144165,18.983655705243923,15.989639966520214,1
79,2024-09-17,53.76663221069765,14.836197512405942,10.320499190372482,6517.13744659109,0.0,0.0,100.38538238311106,36.884494749425194,894.7982840381222,16.05014882375297,19.063396489095197,18.92229009386287,16.017356401557908,1
80,2024-09-18,54.056798542449854,15.04266576807013,10.305017594177492,6515.71885385352,0.0,0.0,99.83674846104533,36.984260828828475,896.811971336586,16.082774184231372,18.95179490597626,18.862520227036207,16.01373238397806,1
81,2024-09-19,53.82307676859732,15.081151843560573,10.342842467724028,6519.153897755495,0.0,0.0,100.38337931708965,37.13474230410529,894.3351282852735,16.02513711945204,19.049331394857656,19.037715421962698,15.908266196186867,1
82,2024-09-20,54.09822971335804,14.848064332143654,10.34226315011634,6510.182160321822,0.0,0.0,100.32111912922039,36.970290826320934,897.5672092008533,16.087522305787818,19.007428420689532,18.98780907856088,15.87933400879451,1
83,2024-09-21,53.030782120727544,14.853858283904664,10.296479587650605,6517.840068681221,0.0,0.0,100.39009781873374,37.0184068617544,896.2070083672165,16.15767707667762,19.0347158510237,18.901606655121164,16.109662650262838,1
84,2024-09-22,54.08212004136493,15.10204428999866,10.314633464657973,6509.331327087074,0.0,0.0,99.62316342963767,37.03332699154964,897.4692706425212,15.957045934286755,19.0338235602947,19.045973164704964,16.005101391792834,1
85,2024-09-23,54.553969805267904,14.817935486681975,10.321204656064177,6520.964817375295,0.0,0.0,99.39536017902158,37.09197825899712,898.4068094518467,15.961380281191033,19.03138680085183,18.891549657383592,16.06777148184498,1
86,2024-09-24,53.82117909257628,14.910630774614894,10.302728445383732,6516.933485008076,0.0,0.0,100.3393486764062,37.00245720769506,897.3409799834161,16.092610537323548,18.969398058058026,18.851604060444707,16.108978966903802,1
87,2024-09-25,54.134373224471595,14.95236808106277,10.324023846784593,6515.649074235382,0.0,0.0,100.77372941652784,37.26139475924348,896.1920804318247,15.994740461037791,18.970318098997407,19.161366164658247,16.109923891780735,1
88,2024-09-26,53.80123958329542,15.017824835139354,10.35653051484085,6516.42910835534,0.0,0.0,100.00476404566272,36.87758755149673,896.17111099741,16.01828231858664,19.027840865924357,18.94714426878014,15.917570039096615,1
89,2024-09-27,54.15861975643605,14.968862643129372,10.365508916897785,6513.997948418277,0.0,0.0,100.23806734119447,36.71138750183592,897.1137763357591,15.960340560375457,19.007805823709056,19.062336622493067,16.08742044592453,1
90,2024-09-28,53.74340738934266,15.065042173016641,10.354101589347342,6515.211609104095,0.0,0.0,99.82542023833632,36.613511309811905,895.9133771284371,16.041656185886854,18.930220165936714,18.98517198748118,15.955314653697702,1
91,2024-09-29,53.927605801025095,15.00625708080678,10.330229945279989,6519.020794388258,0.0,0.0,100.13526175876699,36.723219923852646,897.4216606073692,16.061933245637885,19.01654593904146,19.080247192553994,16.03708896168912,1
92,2024-09-30,53.83826554363106,14.870447927053695,10.349055676092977,6515.604663347619,0.0,0.0,100.21090395475633,37.18859037203359,894.9272172808294,15.955466052684336,18.978713030007405,19.161313926533847,15.946571260027879,1
93,2024-10-01,53.66882917986001,15.141486575634946,10.322445648849055,6511.464275823397,0.0,0.0,99.84214796124877,37.0177535612226,899.4086720797693,16.00436436624415,18.988428535192277,18.903019773382297,16.08586058749106,1
94,2024-10-02,54.24171389131907,15.154070143437798,10.342612838831112,6518.649507568771,0.0,0.0,100.8040393438829,37.332808588272904,895.9532840738101,16.126419667458066,19.01503095339232,19.126794371516677,16.004550582826955,1
95,2024-10-03,54.89037822914568,14.965935034275356,10.364495287734558,6518.105095137375,0.0,0.0,99.91167383288226,37.157958114847915,897.1320388697691,16.094925218362693,18.953448529937315,19.038004162568914,15.919815936035349,1
96,2024-10-04,53.908193773101736,14.917211725872203,10.367758382645228,6518.531853112343,0.0,0.0,99.32102863669786,36.935265023077555,895.4074031550218,15.975631535552871,19.014675588544403,18.99122917965267,16.040877167333413,1
97,2024-10-05,53.69485934935617,15.003329929041408,10.337970253843753,6519.906909994129,0.0,0.0,99.6663379007559,36.981411930943445,897.8516040106543,15.823848559401377,19.04128282099576,19.034790106538388,16.056758184893827,1
98,2024-10-06,54.620934226521626,15.122459857572032,10.34392104564511,6513.976771624561,0.0,0.0,100.12354606571326,36.690572851382996,898.8690861239421,15.943110611410741,19.003150237258996,18.857472807643983,16.037616379735454,1
99,2024-10-07,54.32021764639978,14.870613350797514,10.350213864370785,6519.4281002357075,0.0,0.0,99.65457022494465,36.869926826275154,896.7231053923772,16.016501734519142,18.99839742181994,19.021732239463564,16.065183811323447,1
100,2024-10-08,53.519328917895514,15.035487090810664,10.314108911437753,6520.919726342064,0.0,0.0,100.29630733487262,37.27966666716578,896.0326578229187,15.919011006509946,19.005572040868273,18.93258515513809,15.926775144430538,1
101,2024-10-09,54.43033926356387,14.902101117795343,10.30982141867899,6513.68897075218,0.0,0.0,100.79373277746438,37.22568690405081,896.2663472625987,15.986733200230173,18.975093710151803,18.983436535259575,16.04268182747262,1
102,2024-10-10,53.805154306644695,15.037537538036396,10.333787016335723,6518.1721501051,0.0,0.0,100.05846144538283,37.20354308312816,897.9664758304444,16.04742719162709,18.970245189512468,19.021521218234884,15.880214066986067,1
103,2024-10-11,54.36083545627323,15.053040511256055,10.347974815312725,6517.151910215574,0.0,0.0,99.83696043379295,36.92909123672362,895.4895788309963,16.006592587234437,19.065251798171325,18.897811553031385,15.927260067157606,1
104,2024-10-12,54.49699749564813,14.883186068245934,10.32346943070223,6516.468900760378,0.0,0.0,100.18770968137,36.81801201823897,894.692655831039,16.13530183365016,18.951765667924295,19.156768889984303,15.974471236532537,1
105,2024-10-13,53.876191532814644,14.963137223114122,10.370052650597929,6520.009843026603,0.0,0.0,100.42734503214179,37.0304604817203,896.837214584214,15.99086897284635,19.018338698417114,18.998404588693408,15.931091497775057,1
106,2024-10-15,14.994174302165078,10.098415105440743,14.429616796961886,6635.009962285323,0.0,0.0,103.77258957161744,22.14909654940419,1189.990393108839,16.018989052924955,15.937992842243604,15.902062641264347,15.997764520669584,2
107,2024-10-16,16.638552992971647,15.139241888826778,13.000648159341022,6622.1335890347455,0.0,0.0,65.85901388497567,24.180040010802156,989.8796368570762,16.901665799693255,17.540200135413343,18.547301817318893,17.083957008192183,2
108,2024-10-17,18.20113332616127,20.005092508566307,11.648092657845078,6607.388329170872,0.0,0.0,28.26934503942172,25.804408444059074,788.4533398448997,18.028611610516673,19.012563718711505,20.889759916322813,17.9577733114592,2
109,2024-10-18,29.446812270590293,25.975436043846837,11.767222659183988,6425.526432549077,0.0,0.0,95.36916831306138,28.063626573290897,777.8711574664374,19.889717035212822,22.043098609607934,25.982737085271477,19.059034722082934,2
110,2024-10-19,25.250862410114113,23.2443650046635,11.091358300451995,6481.009717204934,0.0,0.0,103.0044787764406,28.118316954321088,885.7431806390993,23.943670392697523,24.985725282452048,30.053342845377408,23.053036490622446,2
111,2024-10-20,29.82768804449732,19.973696753493385,10.87964251186105,6365.590273813469,0.0,0.0,148.74116600848836,41.85238991251682,943.1473422856532,26.061802122520618,24.905066050309994,28.924581409366848,25.911969867838383,2
112,2024-10-21,26.10329600104872,22.48772699934901,10.739148743692747,6277.561847746445,0.0,0.0,107.55512120842954,50.38137480356896,933.8554632374791,23.998102576538795,23.031196788157903,26.910523901602154,24.44358107413554,2
113,2024-10-22,21.62005339036195,24.958031694433583,10.518714482193486,6186.789582562998,0.0,0.0,66.66707431894677,58.1249388584031,927.3843483474112,22.03653985262828,21.02504485121733,25.06241205699968,23.033046616951783,2
114,2024-10-23,27.118758617536933,23.251236901421333,10.500292004088633,6241.355223867172,0.0,0.0,71.61748610031947,54.54943775772058,922.0574357945102,21.077405582363944,20.773647552267725,24.010975510154953,21.771038989805554,2
115,2024-10-24,33.02642246757075,21.64905198108436,10.492838860465683,6296.628619849153,0.0,0.0,77.45621935263092,50.84161927797517,915.6796403778346,20.103674665603354,20.310144134634022,22.95052462041091,20.619313946880233,2
116,2024-10-25,37.657681482237805,19.937387899046904,10.434158645624802,6356.097555237599,0.0,0.0,82.859579011119,47.61900176418537,910.1634461757928,18.965695447514836,19.97255896374903,22.041953235392,19.451171465637703,2
117,2024-10-26,43.52245323804042,18.34588407698651,10.419751785142296,6408.735235600165,0.0,0.0,89.25683582095382,43.96526681806317,905.7481343731961,17.870398638092063,19.628321222625665,20.988050167993492,18.47361998410608,2
118,2024-10-27,48.82270318749967,16.6802628257779,10.401212249324779,6460.356152292611,0.0,0.0,94.24724664461571,40.693137053777,900.3279465673847,17.118838879503073,19.322501597921203,19.959752717372528,17.076374151801183,2
119,2024-10-28,54.31312818986559,15.088611057428048,10.339090671740802,6521.101147290463,0.0,0.0,99.13174333089852,36.8929795536549,896.0460879647646,15.976372000935882,18.86695250147478,19.025471420772867,15.919574309921362,2
120,2024-10-29,53.849303847220185,15.059482290057455,10.337776662991944,6516.659391841336,0.0,0.0,99.75655794622824,37.23410534634887,895.9273839177212,16.06997111938944,19.06872894702065,18.97426734973016,16.13922004271098,2
121,2024-10-30,54.58179191178014,14.996758606520316,10.323463255175534,6517.5631741583065,0.0,0.0,100.49840795470625,37.186929616509744,895.2370345595863,15.965203395058326,19.04097308149631,19.074306713064438,15.983372509203953,2
122,2024-10-31,53.72360838221454,14.933716675179506,10.33955169327247,6516.005967994144,0.0,0.0,99.53381762718465,36.89351961486163,897.5565390336112,15.891101300205861,18.983370391828593,19.176007663587075,16.16346149361018,2
123,2024-11-01,54.098990543729144,14.961833772292934,10.282627999728959,6517.81621636494,0.0,0.0,99.50469467781002,37.23717934117587,897.0351012530327,16.073465521952798,19.005355286562164,19.022408408359023,16.049788547819425,2
124,2024-11-02,54.44844066465763,15.02728870053881,10.356411063369592,6515.388848031715,0.0,0.0,100.39244057404164,36.87835140879177,895.8173231563057,15.932319230109949,18.989298707945746,19.025558281453147,16.02691282891253,2
125,2024-11-03,53.83710116876367,14.776451802430131,10.300260322169523,6516.869195122689,0.0,0.0,99.99180093361511,37.10020147978285,898.0950877889161,15.976634978651179,19.043027380575488,19.122274659944736,15.967037971190816,2
126,2024-11-04,53.930820302358626,15.089553680459964,10.3719180754211,6516.360526751238,0.0,0.0,100.1074310620384,37.45380467649975,897.5994270625769,16.04401275851024,18.93900515200154,18.86062631788618,16.006538957693863,2
127,2024-11-05,53.95385742471483,15.11674814748712,10.313692851973755,6516.270928317794,0.0,0.0,100.11560524120966,37.151673392038894,896.6986620291902,15.974712542414629,19.04407785824139,18.96971979240728,16.0142587939508,2
128,2024-11-06,54.12549310056889,14.930214193513272,10.346639208434317,6518.357622887099,0.0,0.0,99.9518430397809,37.03140126843968,899.1677826642936,16.021914632175502,18.98911046997523,18.8732848731963,16.02778409950231,2
