timestamp,day,phase,temperature_active1,temperature_active2,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane_ppm,aeration_on
2025-01-02 16:00:00,1,active,62.79,61.0,,,58.4,56.7,,,17.05,20.0,26.88,0
2025-01-02 17:00:00,1,active,62.6,61.57,,,59.25,56.87,,,17.2,20.0,15.56,0
2025-01-02 18:00:00,1,active,62.58,63.19,,,58.66,56.36,,,18.43,19.2,11.46,1
2025-01-02 19:00:00,1,active,62.61,61.74,,,58.71,56.9,,,18.55,20.0,13.57,0
2025-01-02 20:00:00,1,active,62.05,62.63,,,58.77,56.41,,,18.43,20.0,26.99,0
2025-01-02 21:00:00,1,active,62.64,61.65,,,58.84,56.21,,,18.05,20.0,13.71,0
2025-01-02 22:00:00,1,active,62.93,62.19,,,58.59,57.01,,,17.03,20.0,18.82,0
2025-01-02 23:00:00,1,active,63.97,63.4,,,58.76,56.95,,,17.67,20.0,20.15,0
2025-01-03 00:00:00,2,active,63.67,62.09,,,59.55,57.27,,,19.68,19.2,0.83,1
2025-01-03 01:00:00,2,active,62.53,63.67,,,59.16,56.52,,,17.21,20.0,5.29,0
2025-01-03 02:00:00,2,active,63.89,63.12,,,59.06,56.99,,,17.37,20.0,23.36,0
2025-01-03 03:00:00,2,active,63.58,62.47,,,58.24,57.06,,,17.08,20.0,12.63,0
2025-01-03 04:00:00,2,active,63.51,63.3,,,57.95,56.97,,,16.11,20.0,30.57,0
2025-01-03 05:00:00,2,active,64.39,63.61,,,59.03,56.18,,,15.18,20.0,29.67,0
2025-01-03 06:00:00,2,active,64.74,63.49,,,58.95,56.74,,,15.03,19.2,27.19,1
2025-01-03 07:00:00,2,active,64.77,62.27,,,59.28,56.84,,,14.75,20.0,38.2,0
2025-01-03 08:00:00,2,active,63.8,62.87,,,58.0,56.6,,,13.65,20.0,19.17,0
2025-01-03 09:00:00,2,active,64.2,63.24,,,58.2,55.32,,,13.57,20.0,26.49,0
2025-01-03 10:00:00,2,active,64.66,63.42,,,57.32,56.65,,,12.57,20.0,14.16,0
2025-01-03 11:00:00,2,active,65.12,63.91,,,58.04,57.85,,,12.6,20.0,44.52,0
2025-01-03 12:00:00,2,active,64.32,63.71,,,58.85,56.28,,,13.42,19.2,39.84,1
2025-01-03 13:00:00,2,active,64.56,62.87,,,57.94,56.04,,,12.29,19.72,20.12,0
2025-01-03 14:00:00,2,active,64.06,63.95,,,58.58,56.67,,,11.6,19.83,23.87,0
2025-01-03 15:00:00,2,active,64.06,64.14,,,58.05,56.61,,,12.48,20.0,33.59,0
2025-01-03 16:00:00,2,active,65.31,64.16,,,58.33,57.12,,,11.81,20.0,18.53,0
2025-01-03 17:00:00,2,active,65.68,64.51,,,57.42,55.62,,,11.51,19.69,13.43,0
2025-01-03 18:00:00,2,active,64.86,64.4,,,58.13,56.79,,,13.36,18.33,28.74,1
2025-01-03 19:00:00,2,active,65.53,64.21,,,56.25,56.68,,,12.72,19.14,20.78,0
2025-01-03 20:00:00,2,active,65.17,63.91,,,57.9,56.21,,,13.14,19.29,21.83,0
2025-01-03 21:00:00,2,active,64.59,62.98,,,57.01,56.48,,,14.04,19.12,11.66,0
2025-01-03 22:00:00,2,active,65.21,64.25,,,58.68,56.87,,,13.88,18.71,2.82,0
2025-01-03 23:00:00,2,active,65.92,64.12,,,58.4,56.75,,,14.43,18.83,22.36,0
2025-01-04 00:00:00,3,active,64.98,64.16,,,58.18,55.51,,,15.56,17.56,29.05,1
2025-01-04 01:00:00,3,active,65.94,63.23,,,58.78,56.67,,,15.85,17.77,17.74,0
2025-01-04 02:00:00,3,active,63.42,63.34,,,57.27,56.11,,,16.1,17.66,34.36,0
2025-01-04 03:00:00,3,active,65.47,64.61,,,58.86,56.17,,,16.33,17.07,12.96,0
2025-01-04 04:00:00,3,active,65.01,63.93,,,58.34,56.14,,,16.17,17.2,9.45,0
2025-01-04 05:00:00,3,active,64.75,64.34,,,57.61,55.98,,,17.88,17.3,19.33,0
2025-01-04 06:00:00,3,active,64.96,63.92,,,58.41,56.77,,,18.11,16.11,19.17,1
2025-01-04 07:00:00,3,active,63.67,63.88,,,57.03,55.97,,,17.58,16.85,27.7,0
2025-01-04 08:00:00,3,active,64.69,64.39,,,57.17,55.33,,,18.1,16.07,12.25,0
2025-01-04 09:00:00,3,active,64.99,63.47,,,57.27,55.74,,,17.52,16.3,33.68,0
2025-01-04 10:00:00,3,active,65.61,63.78,,,57.29,56.06,,,17.36,15.56,39.67,0
2025-01-04 11:00:00,3,active,64.36,63.39,,,56.95,56.66,,,16.97,15.79,19.61,0
2025-01-04 12:00:00,3,active,64.12,63.34,,,58.28,56.26,,,18.89,14.27,32.5,1
2025-01-04 13:00:00,3,active,64.23,63.35,,,57.37,55.36,,,17.08,15.01,9.44,0
2025-01-04 14:00:00,3,active,65.01,63.6,,,57.7,57.34,,,18.1,14.97,30.75,0
2025-01-04 15:00:00,3,active,64.58,63.1,,,57.12,55.98,,,16.1,14.2,30.47,0
2025-01-04 16:00:00,3,active,63.98,64.05,,,56.34,56.57,,,15.66,14.05,28.63,0
2025-01-04 17:00:00,3,active,64.52,62.68,,,57.57,55.68,,,15.29,14.1,19.84,0
2025-01-04 18:00:00,3,active,64.18,63.01,,,56.23,56.07,,,16.1,12.61,0.0,1
2025-01-04 19:00:00,3,active,64.6,62.76,,,57.3,56.23,,,14.29,12.79,13.58,0
2025-01-04 20:00:00,3,active,63.5,63.79,,,56.5,56.43,,,14.22,13.56,13.74,0
2025-01-04 21:00:00,3,active,63.62,62.93,,,58.48,56.31,,,13.11,12.52,10.22,0
2025-01-04 22:00:00,3,active,63.46,63.32,,,57.81,56.17,,,12.52,12.45,21.22,0
2025-01-04 23:00:00,3,active,62.71,61.69,,,57.29,55.44,,,11.98,12.5,15.81,0
2025-01-05 00:00:00,4,active,63.64,62.62,,,57.96,55.26,,,12.51,10.92,11.75,1
2025-01-05 01:00:00,4,active,63.49,62.87,,,56.66,55.77,,,11.97,11.35,9.41,0
2025-01-05 02:00:00,4,active,63.21,62.26,,,57.47,56.11,,,11.93,11.49,12.84,0
2025-01-05 03:00:00,4,active,62.93,62.71,,,57.23,55.39,,,11.75,10.63,31.21,0
2025-01-05 04:00:00,4,active,62.09,61.63,,,57.24,56.14,,,12.54,10.85,13.39,0
2025-01-05 05:00:00,4,active,62.54,62.64,,,57.82,56.35,,,12.67,10.78,14.85,0
2025-01-05 06:00:00,4,active,62.44,63.03,,,57.46,54.9,,,13.27,9.6,15.43,1
2025-01-05 07:00:00,4,active,62.02,61.28,,,57.17,54.92,,,11.98,9.8,23.39,0
2025-01-05 08:00:00,4,active,62.25,61.08,,,55.97,55.32,,,12.84,10.53,24.56,0
2025-01-05 09:00:00,4,active,62.44,62.06,,,56.36,55.56,,,13.26,9.87,0.0,0
2025-01-05 10:00:00,4,active,63.17,61.98,,,56.83,55.04,,,13.71,10.06,30.22,0
2025-01-05 11:00:00,4,active,61.98,60.56,,,56.94,56.14,,,14.2,9.36,34.36,0
2025-01-05 12:00:00,4,active,61.86,60.45,,,56.17,55.55,,,15.74,8.17,9.5,1
2025-01-05 13:00:00,4,active,61.49,60.37,,,58.27,55.3,,,15.37,9.13,10.28,0
2025-01-05 14:00:00,4,active,60.21,59.56,,,57.7,54.39,,,15.77,8.8,15.5,0
2025-01-05 15:00:00,4,active,61.18,59.64,,,57.12,54.44,,,16.58,8.33,12.44,0
2025-01-05 16:00:00,4,active,61.05,59.41,,,56.78,55.37,,,17.07,8.95,22.24,0
2025-01-05 17:00:00,4,active,62.31,59.37,,,56.58,53.9,,,16.93,8.16,0.53,0
2025-01-05 18:00:00,4,active,60.54,59.63,,,56.1,55.76,,,19.11,6.83,8.82,1
2025-01-05 19:00:00,4,active,60.65,59.61,,,56.69,55.03,,,17.43,8.42,35.39,0
2025-01-05 20:00:00,4,active,60.26,60.21,,,56.77,57.05,,,17.31,7.72,10.72,0
2025-01-05 21:00:00,4,active,59.4,58.5,,,55.84,56.46,,,18.15,7.54,32.43,0
2025-01-05 22:00:00,4,active,60.59,59.5,,,56.76,54.94,,,17.63,7.05,23.55,0
2025-01-05 23:00:00,4,active,60.17,58.59,,,56.44,54.96,,,17.95,7.96,1.91,0
2025-01-06 00:00:00,5,active,60.0,58.49,,,55.36,55.6,,,17.64,6.12,26.35,1
2025-01-06 01:00:00,5,active,58.78,58.73,,,55.95,56.0,,,17.86,7.19,18.82,0
2025-01-06 02:00:00,5,active,59.97,57.46,,,56.19,53.97,,,17.2,7.32,15.45,0
2025-01-06 03:00:00,5,active,58.09,58.17,,,57.55,53.85,,,15.9,7.06,22.45,0
2025-01-06 04:00:00,5,active,59.09,57.84,,,56.72,54.53,,,15.43,6.8,24.75,0
2025-01-06 05:00:00,5,active,59.85,57.83,,,55.55,55.22,,,16.19,6.2,27.08,0
2025-01-06 06:00:00,5,active,57.75,57.51,,,56.62,55.15,,,15.71,5.56,31.78,1
2025-01-06 07:00:00,5,active,57.8,58.61,,,55.37,55.47,,,14.15,6.55,24.08,0
2025-01-06 08:00:00,5,active,58.0,56.56,,,56.92,54.08,,,13.07,6.16,6.24,0
2025-01-06 09:00:00,5,active,57.43,56.42,,,55.95,53.39,,,13.36,6.37,15.26,0
2025-01-06 10:00:00,5,active,56.6,56.16,,,56.15,55.26,,,12.98,6.42,49.43,0
2025-01-06 11:00:00,5,active,57.37,56.0,,,56.97,54.23,,,12.99,6.42,27.24,0
2025-01-06 12:00:00,5,active,56.49,55.75,,,55.38,53.49,,,12.84,4.88,43.69,1
2025-01-06 13:00:00,5,active,57.21,56.64,,,55.28,54.76,,,11.57,6.62,33.95,0
2025-01-06 14:00:00,5,active,56.17,56.58,,,55.74,55.13,,,12.23,6.12,22.42,0
2025-01-06 15:00:00,5,active,57.45,55.18,,,56.69,54.55,,,12.4,5.81,23.01,0
2025-01-06 16:00:00,5,active,55.85,54.82,,,55.12,54.33,,,11.42,6.07,19.63,0
2025-01-06 17:00:00,5,active,55.93,55.4,,,54.3,54.48,,,12.61,6.39,2.62,0
2025-01-06 18:00:00,5,active,56.41,54.59,,,55.7,54.33,,,13.42,4.38,20.18,1
2025-01-06 19:00:00,5,active,54.98,55.1,,,56.28,53.72,,,13.14,5.48,32.11,0
2025-01-06 20:00:00,5,active,55.66,54.64,,,56.64,54.07,,,13.04,4.78,14.0,0
2025-01-06 21:00:00,5,active,56.11,53.41,,,55.61,54.79,,,12.49,5.49,24.12,0
2025-01-06 22:00:00,5,active,54.16,55.06,,,55.61,54.64,,,13.91,5.49,28.52,0
2025-01-06 23:00:00,5,active,55.04,55.01,,,56.52,54.53,,,14.9,5.32,10.9,0
2025-01-07 00:00:00,6,active,54.89,53.37,,,54.68,53.8,,,15.64,4.28,15.49,1
2025-01-07 01:00:00,6,active,55.01,53.31,,,55.54,54.27,,,15.37,4.62,9.82,0
2025-01-07 02:00:00,6,active,53.61,53.52,,,55.86,53.04,,,15.96,5.3,11.78,0
2025-01-07 03:00:00,6,active,53.36,53.36,,,55.98,54.43,,,15.34,5.58,7.12,0
2025-01-07 04:00:00,6,active,54.28,53.36,,,55.38,55.16,,,17.6,4.92,11.0,0
2025-01-07 05:00:00,6,active,53.96,53.98,,,55.67,53.39,,,16.94,5.19,34.19,0
2025-01-07 06:00:00,6,active,53.74,52.48,,,54.13,53.9,,,18.8,3.75,10.85,1
2025-01-07 07:00:00,6,active,53.61,51.93,,,55.2,54.42,,,17.78,5.12,21.26,0
2025-01-07 08:00:00,6,active,52.81,51.39,,,55.84,54.95,,,18.46,4.83,14.97,0
2025-01-07 09:00:00,6,active,53.18,51.6,,,54.95,53.91,,,18.16,4.69,31.79,0
2025-01-07 10:00:00,6,active,53.04,51.84,,,55.54,53.73,,,17.86,4.66,33.11,0
2025-01-07 11:00:00,6,active,52.25,52.76,,,55.75,52.94,,,17.46,4.73,28.64,0
2025-01-07 12:00:00,6,active,53.63,51.2,,,55.24,54.16,,,18.92,4.14,23.06,1
2025-01-07 13:00:00,6,active,52.62,51.47,,,55.52,55.3,,,16.55,4.4,17.69,0
2025-01-07 14:00:00,6,active,51.45,51.15,,,54.81,54.22,,,17.19,4.64,8.08,0
2025-01-07 15:00:00,6,active,52.38,51.7,,,55.24,54.01,,,16.06,4.72,39.44,0
2025-01-07 16:00:00,6,active,51.24,52.34,,,55.7,54.19,,,16.53,4.38,12.4,0
2025-01-07 17:00:00,6,active,52.13,50.34,,,55.4,53.97,,,15.59,5.22,26.64,0
2025-01-07 18:00:00,6,active,52.19,50.2,,,54.92,53.46,,,16.26,3.6,30.6,1
2025-01-07 19:00:00,6,active,50.84,50.96,,,55.38,54.42,,,14.51,4.43,14.45,0
2025-01-07 20:00:00,6,active,51.75,50.58,,,55.65,54.04,,,13.27,4.32,30.38,0
2025-01-07 21:00:00,6,active,51.26,51.12,,,53.96,53.89,,,13.16,5.13,27.64,0
2025-01-07 22:00:00,6,active,51.36,50.21,,,55.85,53.26,,,13.34,4.73,37.28,0
2025-01-07 23:00:00,6,active,51.85,49.49,,,54.93,54.61,,,12.77,4.26,15.31,0
2025-01-08 00:00:00,7,active,50.41,49.92,,,55.36,54.2,,,13.87,4.05,7.14,1
2025-01-08 01:00:00,7,active,49.96,50.08,,,55.79,53.44,,,12.34,4.56,14.95,0
2025-01-08 02:00:00,7,active,49.74,49.76,,,54.22,54.35,,,11.66,4.56,22.09,0
2025-01-08 03:00:00,7,active,49.64,49.43,,,54.59,53.43,,,11.68,4.36,20.58,0
2025-01-08 04:00:00,7,active,49.94,49.63,,,54.81,53.23,,,12.09,4.22,16.07,0
2025-01-08 05:00:00,7,active,50.05,49.55,,,54.48,53.22,,,11.26,4.52,0.91,0
2025-01-08 06:00:00,7,active,49.88,49.54,,,55.97,52.59,,,14.07,3.44,24.7,1
2025-01-08 07:00:00,7,active,50.08,48.97,,,54.38,53.91,,,12.88,4.93,39.72,0
2025-01-08 08:00:00,7,active,49.46,48.35,,,54.53,52.5,,,13.56,3.99,24.64,0
2025-01-08 09:00:00,7,active,50.2,48.41,,,54.96,52.84,,,12.87,4.81,26.09,0
2025-01-08 10:00:00,7,active,49.04,48.92,,,54.09,52.3,,,14.47,4.3,25.72,0
2025-01-08 11:00:00,7,active,50.71,47.59,,,54.54,53.47,,,15.37,4.41,23.97,0
2025-01-08 12:00:00,7,active,49.33,48.18,,,54.94,53.41,,,15.47,3.75,29.32,1
2025-01-08 13:00:00,7,active,48.33,47.6,,,54.52,53.28,,,15.83,4.09,23.95,0
2025-01-08 14:00:00,7,active,48.08,47.74,,,54.64,52.82,,,16.03,4.53,16.87,0
2025-01-08 15:00:00,7,active,48.9,48.38,,,54.34,52.72,,,15.88,3.44,12.04,0
2025-01-08 16:00:00,7,active,48.37,47.62,,,53.72,53.68,,,17.13,4.02,17.51,0
2025-01-08 17:00:00,7,active,48.82,47.42,,,54.8,53.04,,,17.63,3.94,23.14,0
2025-01-08 18:00:00,7,active,48.57,46.47,,,55.63,53.54,,,18.36,3.03,16.84,1
2025-01-08 19:00:00,7,active,48.14,47.63,,,54.56,52.79,,,18.29,4.12,23.14,0
2025-01-08 20:00:00,7,active,47.58,47.47,,,54.65,53.41,,,17.29,4.29,24.39,0
2025-01-08 21:00:00,7,active,47.08,48.29,,,54.9,54.06,,,17.4,4.37,28.33,0
2025-01-08 22:00:00,7,active,47.62,46.71,,,53.7,53.6,,,18.01,4.21,32.83,0
2025-01-08 23:00:00,7,active,48.31,46.93,,,55.45,52.98,,,17.83,3.93,20.78,0
2025-01-09 00:00:00,8,active,47.84,46.86,,,54.52,53.35,,,18.31,3.42,6.92,1
2025-01-09 01:00:00,8,active,46.87,47.56,,,55.35,53.03,,,17.62,4.13,16.55,0
2025-01-09 02:00:00,8,active,47.63,46.47,,,53.9,53.15,,,17.14,4.36,20.44,0
2025-01-09 03:00:00,8,active,47.68,46.61,,,55.4,52.93,,,16.84,4.3,1.64,0
2025-01-09 04:00:00,8,active,46.83,46.73,,,54.75,53.0,,,15.98,4.06,33.89,0
2025-01-09 05:00:00,8,active,47.38,46.4,,,54.59,53.2,,,15.76,3.77,21.42,0
2025-01-09 06:00:00,8,active,47.24,45.94,,,54.37,52.45,,,15.82,3.03,23.81,1
2025-01-09 07:00:00,8,active,46.44,46.25,,,54.05,52.42,,,15.3,3.85,33.66,0
2025-01-09 08:00:00,8,active,47.27,46.7,,,54.89,52.17,,,13.65,3.9,13.7,0
2025-01-09 09:00:00,8,active,47.32,45.37,,,54.22,52.01,,,14.34,4.06,25.74,0
2025-01-09 10:00:00,8,active,47.56,45.99,,,52.93,52.22,,,13.09,4.18,18.9,0
2025-01-09 11:00:00,8,active,47.48,45.42,,,53.41,53.02,,,12.15,3.94,18.16,0
2025-01-09 12:00:00,8,active,45.95,46.5,,,53.94,52.36,,,13.95,3.15,12.28,1
2025-01-09 13:00:00,8,active,46.15,44.8,,,54.21,53.18,,,12.23,3.97,36.66,0
2025-01-09 14:00:00,8,active,46.96,45.32,,,53.96,52.87,,,12.39,3.76,16.24,0
2025-01-09 15:00:00,8,active,46.9,45.82,,,54.69,51.64,,,12.49,3.62,26.99,0
2025-01-09 16:00:00,8,active,46.84,46.47,,,52.76,53.19,,,12.18,3.36,1.25,0
2025-01-09 17:00:00,8,active,48.79,45.44,,,53.99,53.26,,,11.94,3.66,31.8,0
2025-01-09 18:00:00,8,active,46.76,45.09,,,52.78,52.15,,,13.79,3.2,30.52,1
2025-01-09 19:00:00,8,active,47.05,46.5,,,54.3,52.98,,,12.7,3.63,20.97,0
2025-01-09 20:00:00,8,active,46.89,44.45,,,53.76,52.19,,,13.35,3.76,17.73,0
2025-01-09 21:00:00,8,active,46.66,43.94,,,54.04,52.73,,,12.64,3.96,24.0,0
2025-01-09 22:00:00,8,active,46.03,45.48,,,53.24,51.89,,,14.15,3.96,42.89,0
2025-01-09 23:00:00,8,active,46.62,44.87,,,54.5,51.55,,,14.22,3.47,2.37,0
2025-01-10 00:00:00,9,active,45.66,44.51,,,54.33,52.37,,,16.66,3.28,27.82,1
2025-01-10 01:00:00,9,active,45.94,45.5,,,54.02,52.5,,,15.77,4.1,10.88,0
2025-01-10 02:00:00,9,active,45.74,45.18,,,53.56,52.31,,,16.12,3.41,19.8,0
2025-01-10 03:00:00,9,active,46.04,44.66,,,53.96,51.81,,,16.69,3.49,17.52,0
2025-01-10 04:00:00,9,active,47.34,44.19,,,53.16,52.26,,,16.53,4.08,15.72,0
2025-01-10 05:00:00,9,active,44.8,45.44,,,54.07,52.64,,,17.95,3.67,19.9,0
2025-01-10 06:00:00,9,active,46.29,45.27,,,54.51,52.42,,,19.39,2.24,8.66,1
2025-01-10 07:00:00,9,active,44.88,44.78,,,54.14,52.53,,,17.98,3.27,30.29,0
2025-01-10 08:00:00,9,active,45.52,45.92,,,53.03,52.0,,,18.59,3.6,2.06,0
2025-01-10 09:00:00,9,active,46.43,44.13,,,53.65,53.08,,,17.77,3.31,25.4,0
2025-01-10 10:00:00,9,active,45.78,43.83,,,52.63,51.64,,,17.64,3.53,16.73,0
2025-01-10 11:00:00,9,active,45.06,44.3,,,53.72,52.62,,,17.84,3.65,8.29,0
2025-01-10 12:00:00,9,active,45.25,44.65,,,53.62,53.01,,,18.77,3.26,22.02,1
2025-01-10 13:00:00,9,active,46.06,44.8,,,52.2,52.56,,,17.14,3.53,4.43,0
2025-01-10 14:00:00,9,active,45.19,44.48,,,52.59,52.13,,,17.14,3.92,20.4,0
2025-01-10 15:00:00,9,active,45.73,44.81,,,53.09,51.91,,,16.62,4.02,5.77,0
2025-01-10 16:00:00,9,active,45.6,43.82,,,53.05,52.82,,,15.63,4.01,24.61,0
2025-01-10 17:00:00,9,active,45.16,45.41,,,52.48,51.32,,,15.73,3.65,10.76,0
2025-01-10 18:00:00,9,active,46.81,44.47,,,53.41,51.57,,,16.35,2.16,15.49,1
2025-01-10 19:00:00,9,active,45.88,45.17,,,53.3,51.89,,,14.55,3.68,22.94,0
2025-01-10 20:00:00,9,active,44.26,44.68,,,53.0,52.84,,,14.43,3.84,12.27,0
2025-01-10 21:00:00,9,active,45.57,44.73,,,52.63,52.3,,,13.01,3.49,19.42,0
2025-01-10 22:00:00,9,active,45.04,44.78,,,53.69,51.47,,,13.26,4.02,4.86,0
2025-01-10 23:00:00,9,active,45.93,44.68,,,54.02,51.84,,,12.23,3.75,26.31,0
2025-01-11 00:00:00,10,active,44.92,44.78,,,52.71,51.63,,,12.96,2.85,37.65,1
2025-01-11 01:00:00,10,active,45.31,45.18,,,52.6,51.55,,,11.93,3.79,47.92,0
2025-01-11 02:00:00,10,active,45.66,44.48,,,53.24,52.54,,,11.67,3.55,20.91,0
2025-01-11 03:00:00,10,active,45.86,44.77,,,52.7,51.1,,,11.78,2.69,27.88,0
2025-01-11 04:00:00,10,active,44.61,44.27,,,52.8,52.87,,,11.96,3.28,2.19,0
2025-01-11 05:00:00,10,active,45.11,45.18,,,53.3,52.37,,,12.52,3.78,35.03,0
2025-01-11 06:00:00,10,active,45.01,43.89,,,51.68,52.5,,,13.27,2.36,27.76,1
2025-01-11 07:00:00,10,active,44.89,45.36,,,53.59,51.55,,,12.07,3.33,15.16,0
2025-01-11 08:00:00,10,active,46.33,44.25,,,52.81,51.71,,,13.53,3.07,32.37,0
2025-01-11 09:00:00,10,active,45.5,43.4,,,52.49,50.92,,,13.17,3.9,17.46,0
2025-01-11 10:00:00,10,active,44.49,44.32,,,52.65,51.44,,,13.95,3.86,15.42,0
2025-01-11 11:00:00,10,active,45.78,43.82,,,52.66,52.02,,,14.66,3.08,24.75,0
2025-01-11 12:00:00,10,active,46.5,44.73,,,51.61,52.48,,,16.08,2.58,9.37,1
2025-01-11 13:00:00,10,active,45.83,43.82,,,53.52,51.01,,,15.96,3.12,30.22,0
2025-01-11 14:00:00,10,active,44.29,43.93,,,52.62,51.43,,,16.22,3.5,9.44,0
2025-01-11 15:00:00,10,active,44.9,43.06,,,52.83,51.53,,,16.16,3.45,9.5,0
2025-01-11 16:00:00,10,active,45.94,43.91,,,53.1,50.76,,,17.8,3.53,10.9,0
2025-01-11 17:00:00,10,active,44.75,42.72,,,51.89,51.93,,,17.38,3.38,27.6,0
2025-01-11 18:00:00,10,active,45.43,43.21,,,52.76,51.12,,,18.54,3.35,13.83,1
2025-01-11 19:00:00,10,active,45.62,44.61,,,52.29,51.41,,,18.2,2.95,6.52,0
2025-01-11 20:00:00,10,active,44.59,44.62,,,52.92,51.23,,,18.05,2.73,13.94,0
2025-01-11 21:00:00,10,active,45.1,44.4,,,51.11,51.0,,,18.16,3.11,19.68,0
2025-01-11 22:00:00,10,active,43.19,43.55,,,52.3,51.45,,,18.95,2.75,8.19,0
2025-01-11 23:00:00,10,active,44.51,44.1,,,51.97,51.3,,,17.71,2.76,8.48,0
2025-01-12 00:00:00,11,active,44.97,44.12,,,52.56,51.18,,,18.47,2.1,41.11,1
2025-01-12 01:00:00,11,active,44.36,43.42,,,52.55,50.94,,,17.34,2.91,11.39,0
2025-01-12 02:00:00,11,active,46.09,45.01,,,51.82,51.54,,,17.36,2.89,16.77,0
2025-01-12 03:00:00,11,active,44.24,44.63,,,51.79,52.32,,,15.9,3.32,16.33,0
2025-01-12 04:00:00,11,active,44.83,43.96,,,52.12,51.38,,,15.24,3.0,15.79,0
2025-01-12 05:00:00,11,active,45.17,44.11,,,51.62,51.87,,,15.29,3.09,26.21,0
